Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short;AE-Preis per 2026
02.01.2025 19:15;1.378701111;-2.097157778;75.13893;-0.008862222;0;-40;0;0;0;-68;8.361044444;-8.3564;33.58374444;8.41;18.96;9.84
02.01.2025 19:30;1.842845556;-1.660144444;81.83836778;0;0;-80;0;0;0;-68;7.913938889;-8.563113333;66.62810556;8.47;18.86;9.92
02.01.2025 19:45;1.169704444;-4.235291111;71.39295444;-0.037524444;0;-100;0;0;0;-68;8.046285556;-8.742126667;100.4059978;7.95;19.05;9.34
02.01.2025 20:00;25.12219;-1.76011;174.8018456;0;0;-2;0;0;0;0;13.14290556;-11.74644333;-197.5603878;8.18;23.73;21.07
02.01.2025 20:15;1.377065556;-1.708307778;185.4619767;0;0;-25;0;0;0;0;7.277296667;-7.600316667;-159.8077144;8.14;18.7;16.5
02.01.2025 20:30;1.892618889;-1.264228889;187.8687111;0;0;-75;0;0;0;0;7.930507778;-7.778316667;-113.6492922;3.76;18.72;16.51
02.01.2025 20:45;3.286661111;-1.12588;191.0932878;0;0;-120;0;0;0;0;7.232814444;-7.06484;-73.42204333;1.52;19.01;16.79
02.01.2025 21:00;72.04629444;-0.07731;32.98078444;0;122;0;0;0;0;0;16.43471889;-10.93314889;-232.4513389;7.93;26.58;23.67
02.01.2025 21:15;48.54871778;-2.067335556;47.30794444;0;77;0;0;0;0;0;9.135748889;-14.50085222;-165.4242233;7.27;26.6;23.68
02.01.2025 21:30;5.242218889;-0.501027778;82.17627333;-0.019688889;29;0;0;0;0;0;7.700453333;-7.045585556;-116.5526433;5.43;19.04;16.81
02.01.2025 21:45;26.69174778;-9.129366667;31.72039222;-4.94231;30;0;0;0;0;0;6.693253333;-12.51897222;-68.51474444;-8.45;21.67;19.2
02.01.2025 22:00;80.68428889;-1.899137778;56.99450556;-0.784098889;30;0;0;0;0;0;17.82194667;-11.92710778;-170.8903967;-0.83;28.92;25.79
02.01.2025 22:15;66.02688222;0;79.82738556;0;30;0;0;0;0;0;11.80147667;-11.58852889;-176.0672156;10.88;25.85;23
02.01.2025 22:30;45.77813;-0.292157778;103.4693933;0;30;0;0;0;0;0;9.395044444;-11.92680111;-176.4236089;4.78;22.85;20.27
02.01.2025 22:45;4.903685556;-1.624474444;96.60229222;-0.739737778;30;0;0;0;0;0;7.743883333;-7.50546;-129.3801889;0.93;19.14;16.9
02.01.2025 23:00;110.1584233;-0.026991111;44.71805778;0;30;0;0;0;0;0;16.34687444;-5.97277;-195.2235944;8.55;37.28;33.39
02.01.2025 23:15;56.70721444;-3.532304444;64.35742667;-0.004311111;30;0;0;0;0;0;8.444512222;-18.00051;-137.9720278;2.01;40.19;36.03
02.01.2025 23:30;8.023932222;-0.899238889;42.28545444;-0.092542222;30;0;0;0;0;0;5.293202222;-5.311435556;-79.29937222;2.89;19.04;16.81
02.01.2025 23:45;0.634488889;-19.49150111;22.50000333;-4.42388;30;0;0;0;0;0;5.211035556;-10.35479778;-24.07534889;-54.95;17.81;15.69
03.01.2025 00:00;4.34054;-13.26620222;35.23472;-5.076492222;40;0;0;0;0;0;11.40838556;-6.993012222;-65.64793889;-4.77;20.01;17.69
03.01.2025 00:15;0.265431111;-18.42811889;3.495902222;-38.68797778;40;0;0;0;0;0;4.167195556;-9.607763333;18.79533111;-7.91;18.6;-6.69
03.01.2025 00:30;1.226537778;-42.64634667;0;-97.61454111;45;0;0;0;0;0;9.170771111;-13.76437444;98.62795333;-28.88;17.03;-25.75
03.01.2025 00:45;0;-136.82062;0;-59.89633222;45;0;0;0;0;0;14.01640222;-11.48488444;149.1854344;-116.27;16.13;-105.2
03.01.2025 01:00;0;-55.31128;0;-35.54458;40;0;0;0;0;0;7.772161111;-6.545397778;49.62909667;-7.69;16.16;-6.49
03.01.2025 01:15;0;-83.78175333;0;-6.875561111;0;0;0;0;0;0;5.435897778;-11.21011333;96.43153;-37.64;12.34;-33.72
03.01.2025 01:30;0;-95.75141667;0;-5.584424444;0;0;0;0;0;0;9.730923333;-9.855618889;101.4605367;-76.63;12.34;-69.17
03.01.2025 01:45;0;-138.0323633;0;-6.204375556;0;0;0;0;0;0;6.959625556;-9.799557778;147.0766711;-103.18;12.34;-93.3
03.01.2025 02:00;0;-30.03391778;0.014484444;-19.69743667;0;0;0;0;0;0;16.26790111;-4.840748889;38.28971778;-38.42;12.3;-34.43
03.01.2025 02:15;0;-64.80889333;0.009764444;-7.523938889;0;0;0;0;0;0;3.471392222;-9.508688889;78.36036444;-53.82;12.3;-48.43
03.01.2025 02:30;0;-69.45191111;0;-5.26053;0;0;0;0;0;0;8.315764444;-7.029656667;73.42633333;-55.52;12.3;-49.98
03.01.2025 02:45;0;-117.9749889;0;-5.797236667;0;0;0;0;0;0;4.609646667;-8.670588889;127.8331678;-116.06;12.3;-105.01
03.01.2025 03:00;0;-37.14231889;0;-10.73117222;0;0;0;0;0;0;13.94045;-4.517104444;38.45014556;-45.96;12.04;-41.28
03.01.2025 03:15;0;-38.01839444;0;-25.32292333;0;0;0;0;0;0;4.771032222;-7.376526667;65.94681222;-41.41;12.04;-37.14
03.01.2025 03:30;0;-75.18515556;0;-21.87363556;0;0;0;0;0;0;6.466735556;-8.66482;99.25687556;-72.67;12.04;-65.57
03.01.2025 03:45;0;-77.23063333;0;-35.94780222;0;0;0;0;0;0;6.651011111;-7.03533;113.5627544;-77.15;12.04;-69.64
03.01.2025 04:00;0;-73.79691667;0;-13.12870333;0;0;0;0;0;0;7.711334444;-4.206546667;83.42083222;-56.15;12.18;-50.55
03.01.2025 04:15;0;-63.19743889;0;-9.418807778;0;0;0;0;0;0;5.053173333;-7.804076667;75.36715;-49.54;12.18;-44.53
03.01.2025 04:30;0;-45.43674111;0;-7.909292222;0;0;0;0;0;0;9.114542222;-6.586086667;50.81757778;-41.2;12.18;-36.95
03.01.2025 04:45;0;-42.78536111;0.024706667;-2.213495556;0;0;0;0;0;0;6.168042222;-9.331054444;48.13716222;-40.53;12.18;-36.35
03.01.2025 05:00;0;-145.9813256;0;-12.34415556;0;0;0;0;0;0;16.20145667;-19.92267889;162.0467033;-215.2;12.7;-195.13
03.01.2025 05:15;0;-94.70449111;0;-6.002382222;0;0;0;0;0;0;11.3341;-7.739793333;97.11256667;-87.2;12.7;-78.77
03.01.2025 05:30;1.737182222;-18.56961111;15.09493333;-5.615734444;0;-40;0;0;0;0;13.23813111;-6.385888889;40.50098778;-28.65;18.75;-25.55
03.01.2025 05:45;4.418402222;-1.810016667;59.86089889;-0.376904444;0;-40;0;0;0;0;8.549255556;-11.66804222;-18.97359333;-10.57;19;16.77
03.01.2025 06:00;0;-108.0052344;0.452203333;-26.82365222;0;0;0;0;0;0;17.14030444;-19.24045222;136.4768311;-91.56;13.57;-82.74
03.01.2025 06:15;0;-46.51272222;0.509432222;-28.78767222;0;0;0;0;0;0;10.86832222;-10.92311778;74.84575778;-26.9;13.57;-23.95
03.01.2025 06:30;1.100934444;-23.86257556;5.226491111;-13.81290556;0;0;0;0;0;0;13.50258;-11.73175;29.57722556;-14.08;19.24;-12.3
03.01.2025 06:45;18.08321333;-3.688693333;4.029347778;-9.108942222;57;0;0;0;0;0;16.47272;-15.72211778;-67.06552778;6.92;21.88;19.39
03.01.2025 07:00;0.41043;-52.92641333;9.443937778;-9.317303333;0;-144;0;0;0;0;17.49075778;-16.31348556;195.2120767;-61.78;18.74;-55.66
03.01.2025 07:15;5.880526667;-8.261452222;11.39975778;-2.116502222;0;-90;0;0;0;0;12.50379333;-15.12562222;85.71949889;-3.28;19.78;-2.48
03.01.2025 07:30;6.946611111;-4.671498889;21.34801778;-3.444113333;0;-18;0;0;0;0;11.88830556;-9.279513333;-4.787808889;3.06;19.46;17.19
03.01.2025 07:45;18.86283889;-6.041124444;7.404426667;-5.295114444;65;0;0;0;0;0;11.03732444;-17.19347556;-73.77487556;-13.68;21.13;18.71
03.01.2025 08:00;14.65426889;-6.03855;10.24827111;-0.948956667;0;-70;0;0;0;0;18.86500444;-10.1196;43.33956222;-15.67;21.18;-13.75
03.01.2025 08:15;42.49105444;-0.075413333;10.39932333;-1.901644444;0;-18;0;0;0;0;12.28489444;-14.58766667;-30.61054778;4.24;22.75;20.18
03.01.2025 08:30;56.20237556;0;13.83343;-0.091146667;10;0;0;0;0;0;12.46042444;-9.46263;-82.94245333;11.71;23.24;20.63
03.01.2025 08:45;39.63704444;-0.248343333;11.01923556;-9.299035556;34;0;0;0;0;0;12.24555222;-14.10647667;-73.24797667;6.59;22.89;20.31
03.01.2025 09:00;18.40277333;-0.10254;1.973145556;-14.4467;8;0;0;0;23;0;14.14390667;-12.50892444;-38.46166111;4.89;20.56;18.19
03.01.2025 09:15;5.019262222;-1.75699;1.602433333;-68.21220889;55;0;0;0;23;0;8.192276667;-10.01411111;-12.83066222;3.6;19.78;17.48
03.01.2025 09:30;2.042904444;-1.538498889;0.072048889;-75.07203111;50;0;0;0;23;0;8.175685556;-8.096257778;1.416148889;2.42;18.85;3.19
03.01.2025 09:45;1.379117778;-3.004815556;0;-119.2639878;60;0;0;0;23;0;9.272437778;-9.696186667;38.31343444;5.97;18.77;7.13
03.01.2025 10:00;53.67148667;-5.973177778;19.11072444;-12.89005111;0;-28;0;0;23;0;20.90875111;-22.7203;-47.10743333;-14.55;33.25;29.72
03.01.2025 10:15;8.420275556;-16.75536;8.173377778;-5.791946667;0;-42;0;0;23;0;12.36191333;-13.73833889;26.33007889;-24.14;21.04;-21.45
03.01.2025 10:30;0;-41.69854111;1.880764444;-18.64578667;0;0;0;0;23;0;13.86798333;-13.33955;34.93513;-37.64;16.03;-33.72
03.01.2025 10:45;6.551925556;-6.99869;20.28304111;-2.773164444;0;-158;0;0;23;0;10.66543556;-9.286293333;116.5577456;-6.01;19.68;-4.96
03.01.2025 11:00;2.025263333;-2.080756667;0.445725556;-45.44623889;0;-42;0;0;23;0;9.778698889;-8.741905556;63.01921333;0.2;18.81;0.72
03.01.2025 11:15;0.687257778;-22.90879556;0.849551111;-31.43273444;0;-80;0;0;23;0;5.205933333;-12.50869111;117.1074789;-29.37;18.78;-26.2
03.01.2025 11:30;0;-34.20994111;0.163844444;-48.68174444;0;-41;0;0;23;0;12.72456889;-8.037324444;96.04059667;-24.23;15.4;-21.53
03.01.2025 11:45;0;-32.99017444;0.348025556;-56.69394444;0;-87;0;0;23;0;8.837058889;-11.73856333;156.2375978;-32.35;15.4;-28.91
03.01.2025 12:00;1.270062222;-25.35874778;0;-101.2006744;39;0;0;0;0;0;12.50758333;-10.71476444;84.49654111;-28.11;19.13;-25.06
03.01.2025 12:15;0.779075556;-13.15512778;13.03528;-17.19442222;0;-100;0;0;0;0;9.4588;-10.24274444;117.3191389;-18.51;18.75;-16.32
03.01.2025 12:30;13.54207778;-3.445641111;7.530735556;-9.338133333;0;-158;0;0;0;0;14.99346778;-9.006631111;143.7241244;-25.44;20.02;-22.63
03.01.2025 12:45;12.35648889;-4.83059;32.30038111;-2.982974444;0;-239;0;0;0;0;9.721357778;-12.18774556;204.6230822;-18.13;20.85;-15.98
03.01.2025 13:00;20.83373222;-1.50716;36.45947;-1.707746667;0;-149;0;0;0;0;11.50447333;-8.820003333;92.23723444;-2.88;21.53;-2.12
03.01.2025 13:15;32.16784;-2.952061111;24.497;-1.230531111;0;-118;0;0;0;0;7.378696667;-10.81050222;68.94955778;-8.61;22.28;-7.33
03.01.2025 13:30;0.377874444;-9.100071111;13.47612889;-5.795591111;0;-101;0;0;0;0;9.288722222;-9.81358;102.5665167;-6.18;18.76;-5.12
03.01.2025 13:45;4.772927778;-6.395655556;39.90744556;-0.692243333;0;-133;0;0;0;0;11.22314778;-12.17284444;96.35722222;-27.73;19.33;-24.71
03.01.2025 14:00;1.47595;-13.10140222;29.79049444;-1.318724444;0;-105;0;0;0;-10;13.86499889;-12.08442889;96.37311222;-16.81;18.77;-14.79
03.01.2025 14:15;0.194762222;-10.88051889;16.96370667;-16.64051333;0;-30;0;0;0;-10;9.738211111;-9.631624444;50.25597667;-7.73;18.61;-6.53
03.01.2025 14:30;6.121548889;-1.343578889;21.34911222;-9.073793333;0;-44;0;0;0;-10;9.328627778;-9.006106667;36.62419;-0.2;19.86;0.32
03.01.2025 14:45;19.27978556;-0.857063333;16.69354556;-3.033828889;0;-17;0;0;0;-10;10.78447889;-10.99504444;-4.871873333;0.43;21.32;18.88
03.01.2025 15:00;1.842988889;-16.53538111;12.60632667;-20.86241222;0;-79;0;0;0;0;15.20397667;-13.86905889;100.61356;-24.08;19.2;-21.4
03.01.2025 15:15;18.97786333;-0.011257778;10.73210333;-5.609375556;0;-38;0;0;0;0;11.92655556;-10.13864889;12.12276;3.07;20.15;3.91
03.01.2025 15:30;33.79842889;-0.014104444;21.33595111;-4.614555556;0;-9;0;0;0;0;13.55171;-10.08108222;-44.97634778;3.67;22.62;20.07
03.01.2025 15:45;62.41048778;0;32.25311444;-0.024884444;28;0;0;0;0;0;13.22619778;-14.99541;-120.8695056;11.12;24.06;21.37
03.01.2025 16:00;86.17689;0;41.87006111;0;0;-100;0;0;0;0;15.01627333;-11.90700667;-31.15621778;10.18;29.56;26.37
03.01.2025 16:15;83.61112778;0;19.18897889;-0.150826667;0;-10;0;0;0;0;11.55056;-15.23843;-88.96141;10.55;29.46;26.28
03.01.2025 16:30;65.67247556;0;22.49738889;-0.077035556;45;0;0;0;0;0;15.88266667;-12.65220333;-136.3232922;11.92;28.04;24.99
03.01.2025 16:45;43.54898444;0;16.18065778;-1.540957778;114;0;0;0;0;0;9.292272222;-14.91593222;-166.5650244;11.92;26.34;23.45
03.01.2025 17:00;14.72927111;-1.442066667;10.99388889;-23.48055556;21;0;0;0;0;0;12.13786778;-10.67736778;-23.26103778;8.32;22.68;20.12
03.01.2025 17:15;19.20899556;-0.279811111;10.96035667;-10.67352444;80;0;0;0;0;0;9.023164444;-12.35190222;-95.88727889;8.54;24.12;21.43
03.01.2025 17:30;7.522374444;-0.821266667;1.77957;-28.41661889;144;0;0;0;0;0;10.96654778;-10.67630222;-124.3543044;8.52;22.5;19.96
03.01.2025 17:45;15.20684;-0.232335556;2.969214444;-21.73962444;167;0;0;0;0;0;12.35970667;-12.62725444;-162.9365467;8.55;24.41;21.69
03.01.2025 18:00;45.70177778;0;11.52673556;-1.519386667;17;0;0;0;16;0;15.22028444;-9.087188889;-94.84222222;12.72;27.36;24.37
03.01.2025 18:15;42.69448778;-0.064698889;15.48982222;-3.337422222;50;0;0;0;16;0;10.75410889;-17.17692889;-114.3593689;8.55;27.94;24.9
03.01.2025 18:30;23.25953667;0;48.81956444;-0.919382222;14;0;0;0;16;0;11.38346667;-8.853891111;-103.6892944;12.72;24.06;21.38
03.01.2025 18:45;27.43367889;-0.047331111;64.07908444;-1.080013333;3;0;0;0;16;0;10.48500556;-12.02069444;-107.84973;8.55;24.65;21.91
03.01.2025 19:00;8.405067778;-0.575216667;105.7469156;-0.932435556;128;0;0;0;0;0;10.08573222;-11.74340111;-238.9866622;8.54;22.75;20.18
03.01.2025 19:15;21.16169;0;86.36138889;-0.071062222;100;0;0;0;0;0;10.65806222;-9.547788889;-208.56229;12.5;23.41;20.78
03.01.2025 19:30;23.8269;-0.611163333;70.97493222;0;48;0;0;0;0;0;10.43105778;-11.87554;-140.7461867;5.63;24.46;21.73
03.01.2025 19:45;1.55828;-11.77733222;69.43314333;-5.249878889;20;0;0;0;0;0;9.772684444;-13.81073778;-69.92615889;-3.58;21.01;18.6
03.01.2025 20:00;3.709165556;-5.102521111;9.085764444;-30.14839222;209;0;0;0;0;0;13.64553222;-10.59082778;-189.5987211;4.41;22.82;20.25
03.01.2025 20:15;2.425794444;-9.57302;4.04508;-34.63073444;188;0;0;0;0;0;8.309445556;-9.402138889;-149.1744267;2.85;21.96;19.47
03.01.2025 20:30;2.882201111;-4.482947778;3.732911111;-19.29723667;120;0;0;0;0;0;8.54405;-8.253823333;-103.1251544;2.45;20.34;17.99
03.01.2025 20:45;0.904263333;-33.78785333;13.51369778;-5.171846667;78;0;0;0;0;0;5.543617778;-18.43854778;-40.56333111;-30.1;20.04;17.72
03.01.2025 21:00;27.43734333;-14.00838556;32.92382889;-2.718503333;112;0;0;0;68;0;28.10136222;-8.576658889;-243.1589867;-62.9;22.45;19.91
03.01.2025 21:15;31.87704222;-1.147324444;24.71653667;-1.554502222;60;0;0;0;68;0;9.218744444;-16.11382111;-174.9966756;5.07;24.43;21.71
03.01.2025 21:30;9.268105556;-1.322833333;39.92973667;-0.272346667;11;0;0;0;68;0;9.906083333;-7.156281111;-129.3524644;4.75;20.65;18.28
03.01.2025 21:45;7.888597778;-9.071054444;53.42046778;-1.389918889;0;-63;0;0;68;0;6.00942;-10.74053333;-51.11697889;-14.96;21.56;19.1
03.01.2025 22:00;65.44393889;-2.01036;71.72306111;-0.455593333;0;-63;0;0;68;0;17.83639444;-11.23531667;-146.3021244;0.74;24.61;21.87
03.01.2025 22:15;37.33155556;-0.032143333;116.3034111;0;0;-63;0;0;68;0;8.648538889;-11.13383889;-156.1175233;8.53;23.19;20.58
03.01.2025 22:30;80.91105333;0;74.41097111;0;0;-63;0;0;68;0;13.76626778;-12.15221667;-161.9360756;10.2;26.41;23.51
03.01.2025 22:45;35.31655556;-0.43361;80.89186;0;0;-63;0;0;68;0;8.898377778;-11.81802111;-117.8551622;5.26;23.88;21.21
03.01.2025 23:00;213.5633689;0;17.38996333;0;0;-63;0;0;68;0;25.72642;-8.324102222;-253.35565;9.55;86.28;77.94
03.01.2025 23:15;131.6384456;0;27.98956444;0;0;0;0;0;68;0;7.229281111;-21.42250444;-213.4347867;10.98;50.87;45.75
03.01.2025 23:30;104.4685778;0;3.818928889;0;0;0;0;0;68;0;12.94973667;-11.12140667;-178.1158367;10.98;27.2;24.23
03.01.2025 23:45;48.32073111;-0.001491111;20.44995444;-0.826724444;0;0;0;0;68;0;7.02232;-12.52900778;-130.4357822;5.27;23.14;20.54
04.01.2025 00:00;172.9080044;0;23.20101333;0;0;0;0;0;0;0;19.91618111;-8.339843333;-207.6853556;10.4;80.09;72.31
04.01.2025 00:15;116.8017644;0;30.00287778;0;0;0;0;0;0;0;6.221761111;-14.9374;-138.0890033;10.4;42.02;37.7
04.01.2025 00:30;10.99718333;-12.52103111;4.395372222;-12.00476111;100;0;0;0;0;0;3.859332222;-9.20193;-85.52416556;-4.67;20.41;18.05
04.01.2025 00:45;0;-71.95501778;0;-12.85213778;100;0;0;0;0;0;4.941364444;-11.50529667;-8.628912222;-38.9;16.24;14.26
04.01.2025 01:00;33.34460111;-6.583921111;20.62015111;-0.726914444;100;0;0;0;0;0;18.19303889;-8.67399;-156.1729656;-13.23;23.28;20.67
04.01.2025 01:15;0.687923333;-2.882867778;11.71118222;-15.54378778;100;0;0;0;0;0;4.6368;-5.715318889;-92.89393111;7.49;19.16;16.92
04.01.2025 01:30;6.267636667;-1.182308889;2.17656;-23.99899778;100;0;0;0;0;0;6.571182222;-5.537125556;-84.29694667;2.38;19.57;17.3
04.01.2025 01:45;0.687516667;-4.533266667;0;-58.18792;100;0;0;0;0;0;5.023323333;-4.595522222;-38.39413111;-3.07;19.04;16.81
04.01.2025 02:00;46.12900556;-1.873782222;2.9282;-22.81195778;89;0;0;0;0;0;16.02294667;-16.04271556;-113.3516967;5.22;27.38;24.39
04.01.2025 02:15;2.929547778;-62.12687;0.390568889;-178.2544611;109;0;0;0;0;0;27.24066;-29.98779667;130.8083511;-149.56;21.02;-135.46
04.01.2025 02:30;1.943356667;-3.507334444;0;-57.41728444;109;0;0;0;0;0;7.890904444;-5.367585556;-52.54205667;-8.04;19.16;16.92
04.01.2025 02:45;3.339558889;-4.262431111;15.76363333;-5.338646667;0;0;0;0;0;0;7.155035556;-5.776397778;-10.88075222;-2.97;19.59;17.31
04.01.2025 03:00;92.50594778;0;41.30497667;0;0;0;0;0;0;0;14.65577;-9.364138889;-139.1025556;9.51;28.92;25.79
04.01.2025 03:15;71.28185222;0;38.06648778;0;0;0;0;0;0;0;5.690581111;-7.449812222;-107.5891089;9.51;24.63;21.89
04.01.2025 03:30;57.96508556;0;22.53182444;0;0;0;0;0;0;0;5.404194444;-6.448845556;-79.45225889;9.51;23.27;20.66
04.01.2025 03:45;56.96452667;0;17.39742444;0;0;0;0;0;0;0;4.747413333;-6.616722222;-72.49264222;9.51;23.77;21.11
04.01.2025 04:00;7.651486667;-0.81894;95.49671556;0;0;0;0;0;0;0;3.153714444;-6.197891111;-99.28508556;3.21;20.57;18.2
04.01.2025 04:15;0.836971111;-0.815553333;89.22508778;0;0;0;0;0;0;0;3.19365;-2.706707778;-89.73344778;3.41;19.03;16.8
04.01.2025 04:30;2.910277778;-0.512806667;87.25211111;0;0;0;0;0;0;0;4.974501111;-5.239491111;-89.38459222;3.22;19.31;17.06
04.01.2025 04:45;3.530263333;-0.329842222;95.46851444;0;0;0;0;0;0;0;4.755586667;-5.311128889;-98.11339333;1.9;19.23;16.98
04.01.2025 05:00;1.752508889;-0.955785556;50.75260667;-0.081955556;0;0;0;0;0;0;4.79795;-4.812802222;-51.45252222;2.58;19.26;17.01
04.01.2025 05:15;1.111354444;-0.802385556;65.09096;0;0;0;0;0;0;0;4.993526667;-4.205724444;-66.18773111;2.83;19.04;16.81
04.01.2025 05:30;6.991224444;-0.103486667;93.50425667;0;0;0;0;0;0;0;5.831118889;-5.821657778;-100.4014556;3.42;19.54;17.27
04.01.2025 05:45;14.27368333;-0.254988889;120.3391689;0;0;0;0;0;0;0;12.48748778;-9.740422222;-137.1049289;3.37;20.49;18.12
04.01.2025 06:00;15.41286444;-0.830481111;34.22879778;-1.24372;0;0;0;0;0;0;8.973492222;-9.382072222;-47.15888111;0.05;20.96;18.55
04.01.2025 06:15;10.17103;-0.065104444;21.34405778;-4.102631111;55;0;0;0;0;0;5.997426667;-8.043065556;-80.30171333;4.85;19.58;17.3
04.01.2025 06:30;20.10008556;0;27.68241333;-0.231736667;55;0;0;0;0;0;7.556145556;-6.305068889;-103.8018389;10.28;20.75;18.37
04.01.2025 06:45;17.49308889;-0.018174444;44.32436889;-0.34312;55;0;0;0;0;0;6.406198889;-8.721243333;-114.1411189;4.87;22.84;20.26
04.01.2025 07:00;0.1199;-32.66669222;3.000667778;-12.54389222;55;0;0;0;0;0;9.333782222;-10.22162889;-12.02213667;-10.81;21.69;19.22
04.01.2025 07:15;0.437538889;-8.892544444;17.19312889;-1.190364444;55;0;0;0;0;0;5.907158889;-8.607081111;-59.84783667;3.82;21.68;19.21
04.01.2025 07:30;12.00344889;-3.013365556;54.01887556;-0.151645556;55;0;0;0;0;0;10.34095;-5.656702222;-122.5415611;6.89;23.09;20.49
04.01.2025 07:45;27.68080444;0;109.5671933;-0.054262222;55;0;0;0;0;0;8.735376667;-10.48449;-190.4446222;10.9;23.61;20.96
04.01.2025 08:00;1.643467778;-8.13883;24.67689667;-1.328533333;56;0;0;0;0;0;9.951143333;-11.94828333;-70.85586111;2.21;21.8;19.31
04.01.2025 08:15;2.111124444;-2.951922222;59.77975222;-0.139897778;56;0;0;0;0;0;11.65228667;-10.73431889;-115.7170244;8.17;21.83;19.35
04.01.2025 08:30;18.05487222;-0.085583333;68.71163444;-0.000853333;56;0;0;0;0;0;10.47985778;-8.47195;-144.6879778;8.54;23.35;20.72
04.01.2025 08:45;26.98729889;0;76.88981;-0.007168889;56;0;0;0;0;0;8.328445556;-8.589397778;-159.6089878;11.44;23.71;21.06
04.01.2025 09:00;12.22275444;-0.032685556;47.69893222;-0.193266667;55;0;0;0;0;0;8.272571111;-9.646274444;-113.3220311;8.55;23.28;20.66
04.01.2025 09:15;2.990297778;-2.714963333;47.94550111;-1.403192222;55;0;0;0;0;0;8.854713333;-9.819606667;-100.85275;6.6;22.35;19.82
04.01.2025 09:30;2.009542222;-2.033272222;41.15358;-2.76911;55;0;0;0;0;0;8.125025556;-7.930774444;-93.55499111;7.89;21.86;19.37
04.01.2025 09:45;2.654877778;-8.05311;24.97319556;-8.320005556;55;0;0;0;0;0;6.928193333;-10.71207;-62.47108111;2.09;21.91;19.41
04.01.2025 10:00;40.96138222;-2.289364444;18.94431222;-3.275818889;85;0;0;0;0;0;20.67545111;-13.54657111;-146.4693911;-0.02;25.88;23.03
04.01.2025 10:15;12.96495333;-11.91392889;6.735653333;-11.66646778;85;0;0;0;0;0;6.821813333;-13.73612667;-74.20589667;0.94;24.51;21.78
04.01.2025 10:30;0;-40.05263;0.279955556;-12.11247444;85;0;0;0;0;0;10.11450556;-11.31511222;-31.91424444;-2.21;16.71;14.69
04.01.2025 10:45;0;-71.38467778;0.161942222;-5.568407778;85;0;0;0;0;0;14.75180111;-13.49634222;-9.464315556;-25.67;16.71;14.69
04.01.2025 11:00;4.462081111;-20.85828111;21.60086333;-5.658044444;80;0;0;0;0;0;16.80554778;-14.17265111;-82.17951556;-15.95;23.92;21.24
04.01.2025 11:15;0.715874444;-47.80923778;10.74055889;-18.88599333;80;0;0;0;0;0;11.70870778;-17.62071444;-18.84919556;-39.65;22.77;20.2
04.01.2025 11:30;0.489097778;-27.55180889;4.424318889;-9.564745556;80;0;0;0;0;0;14.76755556;-9.422998889;-53.14141889;-17.23;22.06;19.55
04.01.2025 11:45;1.442864444;-14.47170778;11.24658;-23.52987556;80;0;0;0;0;0;9.118092222;-11.15966;-52.64629333;-7.37;22.39;19.85
04.01.2025 12:00;1.569536667;-5.540764444;0.503137778;-47.28192;80;0;0;0;0;0;9.776488889;-8.436118889;-30.59036;4.36;22.45;19.91
04.01.2025 12:15;1.796051111;-4.628093333;2.652848889;-44.33290556;80;0;0;0;0;0;9.515253333;-10.97387333;-34.02928111;4.07;22.7;20.14
04.01.2025 12:30;2.348491111;-2.633455556;18.50149333;-14.74902333;30;0;0;0;0;0;9.367908889;-7.669542222;-35.16587222;3.89;22.4;19.87
04.01.2025 12:45;0.434158889;-15.40268222;8.75932;-20.93747778;30;0;0;0;0;0;9.541328889;-11.05276333;-1.341884444;-1.77;22.46;19.92
04.01.2025 13:00;15.65429;-1.687958889;14.01502222;-7.76398;30;0;0;0;0;0;10.83495889;-8.492804444;-52.55952778;5.97;24.72;21.97
04.01.2025 13:15;9.844966667;-4.650736667;8.221262222;-8.116613333;30;0;0;0;0;0;8.0794;-9.35412;-34.02415889;2.93;24.29;21.58
04.01.2025 13:30;10.10727778;-1.190452222;22.37245444;-3.275264444;39;0;0;0;0;0;8.455676667;-7.000897778;-68.46879444;5.93;23.51;20.88
04.01.2025 13:45;1.510271111;-5.601924444;27.70367111;-9.473533333;17;0;0;0;0;0;8.250577778;-10.67139111;-28.71767111;3;22.44;19.9
04.01.2025 14:00;17.05322111;-4.119461111;36.66826333;-1.865838889;17;0;0;0;5;0;11.69080222;-7.653806667;-73.77318;3.85;24.9;22.14
04.01.2025 14:15;12.34441333;-0.263802222;21.7349;-6.115431111;45;0;0;0;5;0;7.940012222;-10.00844111;-75.63165111;8.55;24.14;21.45
